city,lat,lng,name,province,street
Tortosa,40.8104745,0.5214771,Cafe Saula,Tarragona,Carrer de Ricard Cirera
Tortosa,40.812557,0.5225168,Bar Restaurant La Fusteria,Tarragona,"Carrer de Montcada, 9"
Tortosa,40.8121834,0.5241968,El Sol de Santa Clara. El racó màgic.,Tarragona,"C/ Sto. Tomàs de Sta. Clara, 12"
Tortosa,40.8102804,0.5227524,Restaurant Botànic,Tarragona,"Carrer de Teodor González, 38"
Tortosa,40.8138245,0.5240343,Estudi,Tarragona,"Plaça dels Estudis, 6"
Tortosa,40.8081439,0.5203734999999999,TdeTapa Tortosa,Tarragona,"Av. de la Generalitat, 89"
Tortosa,40.8101171,0.521178,Lizarran,Tarragona,"Carrer de Teodor González, 26"
Tortosa,40.8104994,0.5205719999999999,La placeta Curto Berengué,Tarragona,"Plaça de Ramon Cabrera, 6-4"
Tortosa,40.8141333,0.524617,Cafè Mediterrani,Tarragona,"Plaça de Mossèn Sol, 2"
Tortosa,40.814096,0.5169612,Cafeteria Supersàtast,Tarragona,"Carrer de Tarragona, 6"
Tortosa,40.8046006,0.5194949999999999,Sabor Latino Bar-restaurante,Tarragona,"Carrer de Vergés Paulí, 29"
Tortosa,40.808011,0.510217,Estación de servicio Cepsa ESTADIO,Tarragona,C-12 PK: 17
Tortosa,40.8126487,0.5130178,Escola d'Hoteleria Institut Dertosa,Tarragona,Camí dels Codonyers
Tortosa,40.8156425,0.5281604999999999,La Taverna dels Romancers,Tarragona,"pujada de Sant Josep de la Muntanya, 5"
Tortosa,40.8102983,0.5218687,manolitos,Tarragona,"Carrer de Teodor González, 39"
Tortosa,40.8105107,0.5204970999999999,Casa Alberto,Tarragona,"Carrer Sant Pere, 7"
Tortosa,40.8063719,0.5218223,Restaurant Jordi’s,Tarragona,"Plaça de les Corts Catalanes, 4"
Tortosa,40.81689,0.52195,Bar Restaurant Renaixement 2,Tarragona,"Av. de Remolins, 6"
Tortosa,40.8041156,0.5192291,La Cuina d’Alqueza i Paco’s,Tarragona,"Carrer de Sant Enric d'Ossó, 24"
Tortosa,40.8036235,0.5237636999999999,Neda's Bar,Tarragona,"Avinguda Barcelona, 10"
Tortosa,40.8158333,0.5175,TANINS VINOTECA,Tarragona,"Carrer d'Arnes, 11"
Tortosa,40.8034662,0.5182917,Restaurant OPORTO,Tarragona,"C/Sebastián Joan, Carrer de Sebastià Juan Arbó, 22"
Tortosa,40.8100062,0.5225006999999999,Dmiquel Cuina De Temporada,Tarragona,"Carrer Argentina, 27"
Tortosa,40.81202,0.5224833999999999,Luna Bar,Tarragona,"C/ dels Mercaders, 14"
Tortosa,40.8042839,0.5174033,Nolla Restaurante,Tarragona,Carrer de Joan Miró i Ferrà
Tortosa,40.8147081,0.5189005999999999,BebeBirra Tortosa,Tarragona,"Av. de Catalunya, 20"
Tortosa,40.8134928,0.5223487,La Taverna,Tarragona,"Plaza Nuestra Señora de la Cinta, 8"
Tortosa,40.8105109,0.5215917999999999,BRASERIA new MONT CARO,Tarragona,"Carrer de Ricard Cirera, 1"
Tortosa,40.8160786,0.5224771,Bar Caribe,Tarragona,"Rambla Felip Pedrell, 114"
Tortosa,40.8141618,0.5156961999999999,Bar Trifasic,Tarragona,"Plaça 1 d'octubre, 1"
Tortosa,40.8141519,0.5190249,Terrassa Kronnos,Tarragona,"Passeig de l'Ebre, 12"
Tortosa,40.8158117,0.5226289,Bar Amado,Tarragona,"Carrer Santa Anna, 33"
Tortosa,40.8161913,0.5232773,Restaurant l'Assoc - Banys Àrabs Vells,Tarragona,"Carrer Major de Sant Jaume, 6"
Tortosa,40.7891446,0.5183846,Taberna CC,Tarragona,"186, Camí del Mig"
Tortosa,40.8248392,0.5116590999999999,Restaurant Forquilla i Ganivet,Tarragona,Plaça Immaculada
Tortosa,40.8121556,0.5202806,Bar Restaurant Cristal,Tarragona,"Carrer de la Llotja, 1"
Tortosa,40.810781,0.520489,Cafetería Pica Pica,Tarragona,"Plaça d'Espanya, 4"
Tortosa,40.7984123,0.5213971,McDonald's,Tarragona,"Pont de Tirant-lo Blanc, s/n Parcela 1 Plan Parcial Portal Ciutat Carrer del Nord"
Tortosa,40.8102804,0.5227523,GRUP MAUGAL SL,Tarragona,"Carrer de Teodor González, 38"
Tortosa,40.8158606,0.5138644,Ember's Burgers y Pizzas,Tarragona,"Av. de Catalunya, 85"
Tortosa,40.8153226,0.5171863,Telepizza Tortosa - Menjar a Domicili,Tarragona,"Av. de Catalunya, 48"
Tortosa,40.8130257,0.5215441,Al Noor Kebab Comidas Para Llevar,Tarragona,"Carrer del Bisbe Aznar, 15"
Tortosa,40.8161439,0.5160905,Pizza Star Restaurant,Tarragona,"Carrer d'Hernán Cortés, 28"
Tortosa,40.8151834,0.5177946,Taj Palaza,Tarragona,"Av. de Catalunya, 34"
Tortosa,40.8147727,0.5218242,Pak Tortosa,Tarragona,"Rambla Felip Pedrell, 80"
Tortosa,40.8112834,0.5207762,Pizza Bonici Tortosa,Tarragona,C. Pescadors
Tortosa,40.8138846,0.5438159,Cuinart Comida a domicilio,Tarragona,"Ctra. de la Simpàtica, 89"
Tortosa,40.7722097,0.5125483,Restaurant Sant Cristòfol,Tarragona,"Carrer de la Santa Cinta, 32"
Tortosa,40.809349,0.5197847999999999,Restaurante Alibaba,Tarragona,"Carrer de Vergés Paulí, 14"
Ulldecona,40.5967455,0.4470311999999999,La Pollera,Tarragona,"Carrer Major, 103"
Ulldecona,40.5969603,0.4432132,Cafetría-Bar Phoenix,Tarragona,"Plaça Catalunya, 13"
Ulldecona,40.5977418,0.4442708999999999,El Mosset d'Exequiel,Tarragona,"Carrer Cardenal Vidal i Barraquer, 2"
Ulldecona,40.5884927,0.4430622999999999,Perpebrots_ulldecona,Tarragona,T-332
Ulldecona,40.5972635,0.4474374,Bar La Plaça,Tarragona,"43550, Carrer Major, 90"
Ulldecona,40.5964903,0.4496805,Lo Paseo,Tarragona,"Passeig Estació, 39"
Ulldecona,40.596615,0.4439803,Bar lo negre,Tarragona,"Carrer Calvari, 55"
Ulldecona,40.5966983,0.4438361999999999,El Rebost,Tarragona,"Carrer Calvari, 57"
Ulldecona,40.5972867,0.4476393999999999,Kebab Ulldecona,Tarragona,"Carrer Major, 89"
Ulldecona,40.5975624,0.4430869999999999,Mont-Mar,Tarragona,"Plaça Catalunya, 7"
Ulldecona,40.6118953,0.4691319,CAL JUANJO,Tarragona,PARTIDA PLANS S/N
Ulldecona,40.5970156,0.4473465,Restaurant Celedoni,Tarragona,"Plaça de l'Església, 4"
Ulldecona,40.5959433,0.4454923999999999,Cafetería-Bar-Restaurante Alameda,Tarragona,"Plaça Sales i Ferré, 11, BAJO"
Ulldecona,40.5989057,0.4430267,La Masia,Tarragona,"Carrer Comte Montemolín, 22"
Ulldecona,40.596964,0.4470476,La TasKa De Sisco,Tarragona,"Carrer Muntaner, 1"
Ulldecona,40.5963562,0.4464591,Oco! Bar gastronòmic,Tarragona,"Carrer Major, 118"
